('09/02/1998', 'DATETIME', 'Complaint Date', 'INVALID', 1)
('07/10/2016', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('09/28/2006', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('09/28/2010', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('05/05/2016', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('05/20/2013', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('05/08/2012', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('04/10/2013', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('09/19/2010', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('01/16/2016', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('06/06/2007', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('08/25/2014', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('10/20/2015', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('06/09/2015', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('09/01/2009', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('10/07/2011', 'DATETIME', 'Complaint Date', 'VALID', 1087)
('09/28/2011', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('05/24/2015', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('09/26/2015', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('06/20/2013', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('04/04/2014', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('05/23/2012', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('11/20/2013', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('06/17/2011', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('05/06/2009', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('10/01/2008', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('11/28/2015', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('10/29/2015', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('01/22/2016', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('09/13/2012', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('06/12/2007', 'DATETIME', 'Complaint Date', 'VALID', 1088)
('07/17/2012', 'DATETIME', 'Complaint Date', 'VALID', 1089)
('09/05/2007', 'DATETIME', 'Complaint Date', 'VALID', 1089)
('11/12/2015', 'DATETIME', 'Complaint Date', 'VALID', 1089)
('01/01/2009', 'DATETIME', 'Complaint Date', 'VALID', 1089)
('08/18/2014', 'DATETIME', 'Complaint Date', 'VALID', 1089)
('01/31/2014', 'DATETIME', 'Complaint Date', 'VALID', 1089)
('10/12/2012', 'DATETIME', 'Complaint Date', 'VALID', 1089)
('04/24/2009', 'DATETIME', 'Complaint Date', 'VALID', 1089)
('08/27/2015', 'DATETIME', 'Complaint Date', 'VALID', 1089)
('11/01/2011', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('04/08/2015', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('08/05/2009', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('08/03/2007', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('06/18/2016', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('05/05/2006', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('10/02/2009', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('10/07/2010', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('04/27/2013', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('07/15/2013', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('05/28/2015', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('10/13/2010', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('05/24/2014', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('06/25/2010', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('10/14/2008', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('07/16/2013', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('03/25/2016', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('07/03/2009', 'DATETIME', 'Complaint Date', 'VALID', 1090)
('08/22/2013', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('09/25/2007', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('09/19/2009', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('05/06/2011', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('07/29/2010', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('05/09/2012', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('10/30/2016', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('04/28/2015', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('03/09/2013', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('07/18/2016', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('01/08/2016', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('10/01/2010', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('08/21/2016', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('06/23/2015', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('05/11/2013', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('10/18/2007', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('06/01/2014', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('05/01/2010', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('09/27/2011', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('08/19/2013', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('07/01/2013', 'DATETIME', 'Complaint Date', 'VALID', 1091)
('09/04/2013', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('05/27/2015', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('10/09/2013', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('05/26/2012', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('07/15/2012', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('10/21/2011', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('05/22/2014', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('09/14/2007', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('07/01/2010', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('09/26/2012', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('10/10/2007', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('04/29/2011', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('03/24/2016', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('06/27/2011', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('04/28/2016', 'DATETIME', 'Complaint Date', 'VALID', 1092)
('09/25/2015', 'DATETIME', 'Complaint Date', 'VALID', 1093)
('04/11/2014', 'DATETIME', 'Complaint Date', 'VALID', 1093)
('05/10/2016', 'DATETIME', 'Complaint Date', 'VALID', 1093)
('07/21/2012', 'DATETIME', 'Complaint Date', 'VALID', 1093)
('10/09/2009', 'DATETIME', 'Complaint Date', 'VALID', 1093)
('06/13/2015', 'DATETIME', 'Complaint Date', 'VALID', 1093)
('06/19/2009', 'DATETIME', 'Complaint Date', 'VALID', 1093)
('01/13/2014', 'DATETIME', 'Complaint Date', 'VALID', 1093)
('05/30/2008', 'DATETIME', 'Complaint Date', 'VALID', 1093)
('03/15/2011', 'DATETIME', 'Complaint Date', 'VALID', 1093)
('08/18/2008', 'DATETIME', 'Complaint Date', 'VALID', 1093)
('05/11/2012', 'DATETIME', 'Complaint Date', 'VALID', 1094)
('08/06/2010', 'DATETIME', 'Complaint Date', 'VALID', 1094)
('01/11/2008', 'DATETIME', 'Complaint Date', 'VALID', 1094)
('09/03/2012', 'DATETIME', 'Complaint Date', 'VALID', 1094)
('08/31/2014', 'DATETIME', 'Complaint Date', 'VALID', 1094)
('07/02/2015', 'DATETIME', 'Complaint Date', 'VALID', 1094)
('09/19/2012', 'DATETIME', 'Complaint Date', 'VALID', 1094)
('03/11/2009', 'DATETIME', 'Complaint Date', 'VALID', 1094)
('03/01/2011', 'DATETIME', 'Complaint Date', 'VALID', 1095)
('08/26/2013', 'DATETIME', 'Complaint Date', 'VALID', 1095)
('11/09/2015', 'DATETIME', 'Complaint Date', 'VALID', 1095)
('09/13/2008', 'DATETIME', 'Complaint Date', 'VALID', 1095)
('08/21/2013', 'DATETIME', 'Complaint Date', 'VALID', 1095)
('06/23/2009', 'DATETIME', 'Complaint Date', 'VALID', 1095)
('02/02/2016', 'DATETIME', 'Complaint Date', 'VALID', 1095)
('04/30/2007', 'DATETIME', 'Complaint Date', 'VALID', 1095)
('04/19/2016', 'DATETIME', 'Complaint Date', 'VALID', 1095)
('10/14/2010', 'DATETIME', 'Complaint Date', 'VALID', 1095)
('06/02/2010', 'DATETIME', 'Complaint Date', 'VALID', 1095)
('09/04/2016', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('11/25/2011', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('05/19/2011', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('08/21/2012', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('06/01/2007', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('08/08/2013', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('06/13/2007', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('08/03/2016', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('09/02/2008', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('12/21/2007', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('07/17/2013', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('10/10/2015', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('08/07/2008', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('09/28/2015', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('04/26/2014', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('05/25/2011', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('11/21/2008', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('07/10/2006', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('04/11/2008', 'DATETIME', 'Complaint Date', 'VALID', 1096)
('04/19/2013', 'DATETIME', 'Complaint Date', 'VALID', 1097)
('01/09/2013', 'DATETIME', 'Complaint Date', 'VALID', 1097)
('11/25/2016', 'DATETIME', 'Complaint Date', 'VALID', 1097)
('09/24/2013', 'DATETIME', 'Complaint Date', 'VALID', 1097)
('07/18/2013', 'DATETIME', 'Complaint Date', 'VALID', 1097)
('03/13/2012', 'DATETIME', 'Complaint Date', 'VALID', 1097)
('10/09/2010', 'DATETIME', 'Complaint Date', 'VALID', 1097)
('10/03/2008', 'DATETIME', 'Complaint Date', 'VALID', 1097)
('05/31/2011', 'DATETIME', 'Complaint Date', 'VALID', 1097)
('12/06/2013', 'DATETIME', 'Complaint Date', 'VALID', 1097)
('04/02/2015', 'DATETIME', 'Complaint Date', 'VALID', 1097)
('09/21/2007', 'DATETIME', 'Complaint Date', 'VALID', 1097)
('10/06/2013', 'DATETIME', 'Complaint Date', 'VALID', 1097)
('07/21/2013', 'DATETIME', 'Complaint Date', 'VALID', 1098)
('06/07/2016', 'DATETIME', 'Complaint Date', 'VALID', 1098)
('07/23/2013', 'DATETIME', 'Complaint Date', 'VALID', 1098)
('09/22/2013', 'DATETIME', 'Complaint Date', 'VALID', 1098)
('10/26/2014', 'DATETIME', 'Complaint Date', 'VALID', 1098)
('05/07/2015', 'DATETIME', 'Complaint Date', 'VALID', 1098)
('06/28/2012', 'DATETIME', 'Complaint Date', 'VALID', 1098)
('11/10/2011', 'DATETIME', 'Complaint Date', 'VALID', 1099)
('05/04/2016', 'DATETIME', 'Complaint Date', 'VALID', 1099)
('07/18/2009', 'DATETIME', 'Complaint Date', 'VALID', 1099)
('09/20/2016', 'DATETIME', 'Complaint Date', 'VALID', 1099)
('07/01/2011', 'DATETIME', 'Complaint Date', 'VALID', 1099)
('02/28/2013', 'DATETIME', 'Complaint Date', 'VALID', 1099)
('11/21/2013', 'DATETIME', 'Complaint Date', 'VALID', 1099)
('07/13/2013', 'DATETIME', 'Complaint Date', 'VALID', 1099)
('08/13/2013', 'DATETIME', 'Complaint Date', 'VALID', 1099)
('07/02/2013', 'DATETIME', 'Complaint Date', 'VALID', 1099)
('09/15/2009', 'DATETIME', 'Complaint Date', 'VALID', 1099)
('09/02/2009', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('07/30/2009', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('10/30/2009', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('10/12/2014', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('06/23/2014', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('08/14/2007', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('09/08/2012', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('05/24/2011', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('09/05/2016', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('11/12/2010', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('07/11/2008', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('08/05/2011', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('09/29/2006', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('11/11/2015', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('11/05/2016', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('10/29/2014', 'DATETIME', 'Complaint Date', 'VALID', 1100)
('10/27/2014', 'DATETIME', 'Complaint Date', 'VALID', 1101)
('09/20/2006', 'DATETIME', 'Complaint Date', 'VALID', 1101)
('09/06/2007', 'DATETIME', 'Complaint Date', 'VALID', 1101)
('06/22/2006', 'DATETIME', 'Complaint Date', 'VALID', 1101)
('08/31/2015', 'DATETIME', 'Complaint Date', 'VALID', 1101)
('07/09/2010', 'DATETIME', 'Complaint Date', 'VALID', 1101)
('07/14/2011', 'DATETIME', 'Complaint Date', 'VALID', 1101)
('10/31/2008', 'DATETIME', 'Complaint Date', 'VALID', 1101)
('05/29/2009', 'DATETIME', 'Complaint Date', 'VALID', 1101)
('05/23/2016', 'DATETIME', 'Complaint Date', 'VALID', 1102)
('06/09/2013', 'DATETIME', 'Complaint Date', 'VALID', 1102)
('05/07/2016', 'DATETIME', 'Complaint Date', 'VALID', 1102)
('07/03/2012', 'DATETIME', 'Complaint Date', 'VALID', 1102)
('05/11/2015', 'DATETIME', 'Complaint Date', 'VALID', 1102)
('10/31/2007', 'DATETIME', 'Complaint Date', 'VALID', 1102)
('12/15/2015', 'DATETIME', 'Complaint Date', 'VALID', 1102)
('05/23/2008', 'DATETIME', 'Complaint Date', 'VALID', 1102)
('11/05/2010', 'DATETIME', 'Complaint Date', 'VALID', 1102)
('09/12/2013', 'DATETIME', 'Complaint Date', 'VALID', 1102)
('01/14/2014', 'DATETIME', 'Complaint Date', 'VALID', 1102)
('11/07/2008', 'DATETIME', 'Complaint Date', 'VALID', 1102)
('09/21/2014', 'DATETIME', 'Complaint Date', 'VALID', 1102)
('09/10/2016', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('02/21/2014', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('12/10/2015', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('08/10/2011', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('07/04/2014', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('10/12/2016', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('05/31/2015', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('12/09/2011', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('09/06/2013', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('08/06/2016', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('06/20/2007', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('03/05/2014', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('07/09/2015', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('05/05/2014', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('11/17/2010', 'DATETIME', 'Complaint Date', 'VALID', 1103)
('04/17/2013', 'DATETIME', 'Complaint Date', 'VALID', 1104)
('05/08/2009', 'DATETIME', 'Complaint Date', 'VALID', 1104)
('06/14/2013', 'DATETIME', 'Complaint Date', 'VALID', 1104)
('08/13/2014', 'DATETIME', 'Complaint Date', 'VALID', 1104)
('03/15/2016', 'DATETIME', 'Complaint Date', 'VALID', 1104)
('06/20/2016', 'DATETIME', 'Complaint Date', 'VALID', 1104)
('09/24/2009', 'DATETIME', 'Complaint Date', 'VALID', 1104)
('07/30/2008', 'DATETIME', 'Complaint Date', 'VALID', 1104)
('01/18/2008', 'DATETIME', 'Complaint Date', 'VALID', 1104)
('01/22/2010', 'DATETIME', 'Complaint Date', 'VALID', 1104)
('06/08/2012', 'DATETIME', 'Complaint Date', 'VALID', 1104)
('03/21/2012', 'DATETIME', 'Complaint Date', 'VALID', 1104)
('08/07/2007', 'DATETIME', 'Complaint Date', 'VALID', 1105)
('07/22/2008', 'DATETIME', 'Complaint Date', 'VALID', 1105)
('04/30/2012', 'DATETIME', 'Complaint Date', 'VALID', 1105)
('05/22/2012', 'DATETIME', 'Complaint Date', 'VALID', 1105)
('10/01/2007', 'DATETIME', 'Complaint Date', 'VALID', 1105)
('06/11/2016', 'DATETIME', 'Complaint Date', 'VALID', 1105)
('07/17/2014', 'DATETIME', 'Complaint Date', 'VALID', 1105)
('10/07/2014', 'DATETIME', 'Complaint Date', 'VALID', 1105)
('11/17/2016', 'DATETIME', 'Complaint Date', 'VALID', 1105)
('05/23/2007', 'DATETIME', 'Complaint Date', 'VALID', 1105)
('09/20/2008', 'DATETIME', 'Complaint Date', 'VALID', 1105)
('02/15/2008', 'DATETIME', 'Complaint Date', 'VALID', 1105)
('07/30/2011', 'DATETIME', 'Complaint Date', 'VALID', 1105)
('07/07/2013', 'DATETIME', 'Complaint Date', 'VALID', 1106)
('07/30/2007', 'DATETIME', 'Complaint Date', 'VALID', 1106)
('06/08/2010', 'DATETIME', 'Complaint Date', 'VALID', 1106)
('03/21/2014', 'DATETIME', 'Complaint Date', 'VALID', 1106)
('05/21/2013', 'DATETIME', 'Complaint Date', 'VALID', 1106)
('04/07/2016', 'DATETIME', 'Complaint Date', 'VALID', 1106)
('08/26/2008', 'DATETIME', 'Complaint Date', 'VALID', 1106)
('09/02/2016', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('01/24/2012', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('10/31/2009', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('10/21/2010', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('10/20/2014', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('10/14/2016', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('07/13/2015', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('09/23/2010', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('01/19/2010', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('08/02/2007', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('09/29/2010', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('06/06/2015', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('06/20/2012', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('09/15/2008', 'DATETIME', 'Complaint Date', 'VALID', 1107)
('05/24/2016', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('08/01/2008', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('06/24/2008', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('05/17/2007', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('03/05/2011', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('08/10/2012', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('04/25/2013', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('11/16/2016', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('04/30/2009', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('07/29/2013', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('04/02/2008', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('08/07/2013', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('04/05/2014', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('12/14/2012', 'DATETIME', 'Complaint Date', 'VALID', 1108)
('03/16/2016', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('10/23/2015', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('05/20/2011', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('07/17/2015', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('11/07/2015', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('10/31/2006', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('04/21/2012', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('06/28/2011', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('08/10/2015', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('06/20/2015', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('05/03/2013', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('08/20/2008', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('10/21/2013', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('01/13/2009', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('04/19/2007', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('06/24/2012', 'DATETIME', 'Complaint Date', 'VALID', 1109)
('03/05/2010', 'DATETIME', 'Complaint Date', 'VALID', 1110)
('05/10/2011', 'DATETIME', 'Complaint Date', 'VALID', 1110)
('10/06/2014', 'DATETIME', 'Complaint Date', 'VALID', 1110)
('10/12/2010', 'DATETIME', 'Complaint Date', 'VALID', 1110)
('08/22/2008', 'DATETIME', 'Complaint Date', 'VALID', 1110)
('03/22/2012', 'DATETIME', 'Complaint Date', 'VALID', 1110)
('04/23/2010', 'DATETIME', 'Complaint Date', 'VALID', 1110)
('10/15/2008', 'DATETIME', 'Complaint Date', 'VALID', 1111)
('07/09/2009', 'DATETIME', 'Complaint Date', 'VALID', 1111)
('11/13/2010', 'DATETIME', 'Complaint Date', 'VALID', 1111)
('11/16/2015', 'DATETIME', 'Complaint Date', 'VALID', 1111)
('12/12/2012', 'DATETIME', 'Complaint Date', 'VALID', 1111)
('03/28/2014', 'DATETIME', 'Complaint Date', 'VALID', 1111)
('07/10/2012', 'DATETIME', 'Complaint Date', 'VALID', 1111)
('05/05/2010', 'DATETIME', 'Complaint Date', 'VALID', 1111)
('05/20/2010', 'DATETIME', 'Complaint Date', 'VALID', 1111)
('04/04/2012', 'DATETIME', 'Complaint Date', 'VALID', 1112)
('05/16/2015', 'DATETIME', 'Complaint Date', 'VALID', 1112)
('12/07/2013', 'DATETIME', 'Complaint Date', 'VALID', 1112)
('06/19/2016', 'DATETIME', 'Complaint Date', 'VALID', 1112)
('06/30/2012', 'DATETIME', 'Complaint Date', 'VALID', 1112)
('08/09/2015', 'DATETIME', 'Complaint Date', 'VALID', 1112)
('08/01/2016', 'DATETIME', 'Complaint Date', 'VALID', 1113)
('09/06/2015', 'DATETIME', 'Complaint Date', 'VALID', 1113)
('10/17/2008', 'DATETIME', 'Complaint Date', 'VALID', 1113)
('08/28/2013', 'DATETIME', 'Complaint Date', 'VALID', 1113)
('06/16/2012', 'DATETIME', 'Complaint Date', 'VALID', 1113)
('08/06/2013', 'DATETIME', 'Complaint Date', 'VALID', 1113)
('05/14/2010', 'DATETIME', 'Complaint Date', 'VALID', 1113)
('12/15/2011', 'DATETIME', 'Complaint Date', 'VALID', 1113)
('08/02/2016', 'DATETIME', 'Complaint Date', 'VALID', 1113)
('05/22/2007', 'DATETIME', 'Complaint Date', 'VALID', 1113)
('07/13/2014', 'DATETIME', 'Complaint Date', 'VALID', 1113)
('03/18/2011', 'DATETIME', 'Complaint Date', 'VALID', 1114)
('06/03/2011', 'DATETIME', 'Complaint Date', 'VALID', 1114)
('05/08/2015', 'DATETIME', 'Complaint Date', 'VALID', 1114)
('07/06/2014', 'DATETIME', 'Complaint Date', 'VALID', 1114)
('09/17/2016', 'DATETIME', 'Complaint Date', 'VALID', 1114)
('04/02/2014', 'DATETIME', 'Complaint Date', 'VALID', 1114)
('05/28/2016', 'DATETIME', 'Complaint Date', 'VALID', 1114)
('04/14/2011', 'DATETIME', 'Complaint Date', 'VALID', 1114)
('06/25/2013', 'DATETIME', 'Complaint Date', 'VALID', 1114)
('11/13/2013', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('08/01/2009', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('05/12/2009', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('05/07/2013', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('10/04/2014', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('10/01/2015', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('08/12/2014', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('07/15/2010', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('07/06/2015', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('09/02/2013', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('06/03/2008', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('10/08/2015', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('06/23/2006', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('10/17/2012', 'DATETIME', 'Complaint Date', 'VALID', 1115)
('06/21/2011', 'DATETIME', 'Complaint Date', 'VALID', 1116)
('09/18/2016', 'DATETIME', 'Complaint Date', 'VALID', 1116)
('07/17/2008', 'DATETIME', 'Complaint Date', 'VALID', 1116)
('04/08/2014', 'DATETIME', 'Complaint Date', 'VALID', 1116)
('09/30/2009', 'DATETIME', 'Complaint Date', 'VALID', 1116)
